100644001006,令和2年度,0,0
100544000801,平成26年度,1,－
100544000801,平成27年度,0,－
100544000801,平成28年度,0,－
100544000801,平成29年度,0,0
100544000801,平成30年度,0,0
100544000801,令和元年度,0,0
100544000801,令和2年度,0,0
103544000201,平成26年度,0,－
103544000201,平成27年度,0,－
103544000201,平成28年度,0,－
103544000201,平成29年度,0,0
103544000201,平成30年度,0,1
103544000201,令和元年度,0,0
103544000201,令和2年度,0,0
100145000301,平成26年度,1,－
100145000301,平成27年度,0,－
100145000301,平成28年度,0,－
100145000301,平成29年度,0,2
100145000301,平成30年度,0,0
100145000301,令和元年度,0,1
100145000301,令和2年度,0,0
100145000601,平成26年度,1,－
100145000601,平成27年度,1,－
100145000601,平成28年度,0,－
100145000601,平成29年度,0,0
100145000601,平成30年度,0,0
100145000601,令和元年度,0,0
100145000601,令和2年度,0,0
100542000202,平成26年度,0,－
100542000202,平成27年度,1,－
100542000202,平成28年度,1,－
100542000202,平成29年度,2,2
100542000202,平成30年度,0,1
100542000202,令和元年度,0,2
100542000202,令和2年度,0,0
102345000102,平成26年度,0,－
102345000102,平成27年度,1,－
102345000102,平成28年度,0,－
102345000102,平成29年度,0,0
102345000102,平成30年度,0,1
102345000102,令和元年度,0,0
102345000102,令和2年度,0,0
102345000102,平成26年度,0,－
102345000102,平成27年度,1,－
102345000102,平成28年度,0,－
102345000102,平成29年度,0,0
102345000102,平成30年度,0,1
102345000102,令和元年度,0,0
102345000102,令和2年度,0,0
100345001010,平成26年度,11,－
100345001010,平成27年度,7,－
100345001010,平成28年度,3,－
100345001010,平成29年度,8,0
100345001010,平成30年度,3,0
100345001010,令和元年度,1,0
100345001010,令和2年度,1,0
103845000112,平成26年度,0,－
103845000112,平成27年度,0,－
103845000112,平成28年度,0,－
103845000112,平成29年度,0,0
103845000112,平成30年度,1,0
103845000112,令和元年度,0,0
103845000112,令和2年度,3,0
100145001413,平成26年度,1,－
100145001413,平成27年度,0,－
100145001413,平成28年度,1,－
100145001413,平成29年度,0,0
100145001413,平成30年度,0,0
100145001413,令和元年度,0,0
100145001413,令和2年度,0,0
100145001513,平成26年度,0,－
100145001513,平成27年度,1,－
100145001513,平成28年度,0,－
100145001513,平成29年度,0,0
100145001513,平成30年度,0,0
100145001513,令和元年度,0,0
100145001513,令和2年度,0,0
100113032927,平成26年度,9,－
100113032927,平成27年度,0,－
100113032927,平成28年度,0,－
100113032927,平成29年度,1,0
100113032927,平成30年度,1,0
100113032927,令和元年度,0,0
100113032927,令和2年度,1,0
104445000112,平成26年度,0,－
104445000112,平成27年度,0,－
104445000112,平成28年度,0,－
104445000112,平成29年度,0,5
104445000112,平成30年度,4,4
104445000112,令和元年度,4,0
104445000112,令和2年度,3,2
100145000801,平成26年度,0,－
100145000801,平成27年度,0,－
100145000801,平成28年度,0,－
100145000801,平成29年度,0,0
100145000801,平成30年度,0,0
100145000801,令和元年度,0,0
100145000801,令和2年度,0,0
101045000301,平成26年度,0,－
101045000301,平成27年度,0,－
101045000301,平成28年度,1,－
101045000301,平成29年度,0,0
101045000301,平成30年度,0,0
101045000301,令和元年度,0,0
101045000301,令和2年度,0,0
100245001413,平成26年度,1,－
100245001413,平成27年度,0,－
100245001413,平成28年度,0,－
100245001413,平成29年度,0,0
100245001413,平成30年度,0,0
100245001413,令和元年度,0,0
100245001413,令和2年度,0,0
100445000201,平成26年度,1,－
100445000201,平成27年度,0,－
100445000201,平成28年度,0,－
100445000201,平成29年度,0,0
100445000201,平成30年度,0,0
100445000201,令和元年度,0,0
100445000201,令和2年度,0,0
104745000102,平成26年度,2,－
104745000102,平成27年度,4,－
104745000102,平成28年度,1,－
104745000102,平成29年度,0,0
104745000102,平成30年度,0,0
104745000102,令和元年度,0,1
104745000102,令和2年度,0,0
104745000102,平成26年度,2,－
104745000102,平成27年度,4,－
104745000102,平成28年度,1,－
104745000102,平成29年度,0,0
104745000102,平成30年度,0,0
104745000102,令和元年度,0,1
104745000102,令和2年度,0,0
102245000302,平成26年度,1,－
102245000302,平成27年度,1,－
102245000302,平成28年度,0,－
102245000302,平成29年度,0,0
102245000302,平成30年度,0,7
102245000302,令和元年度,0,2
102245000302,令和2年度,0,0
100245000902,平成26年度,2,－
100245000902,平成27年度,2,－
100245000902,平成28年度,1,－
100245000902,平成29年度,1,0
100245000902,平成30年度,0,0
100245000902,令和元年度,0,1
100245000902,令和2年度,0,0
