105442000201,平成30年度補正,0,0,0,0,0,-,-,-
100642001001,平成29年度補正,0,0,0,0,0,-,-,-
100642001001,平成30年度補正,0,0,0,0,0,-,-,-
100642002801,平成29年度補正,0,0,0,0,0,-,-,-
100642002801,平成30年度補正,0,0,0,0,0,-,-,-
100442000107,平成29年度補正,49,34,70.8,15,48.4,6～20人,1千万円以下,500万円超～1000万円以下
100442000107,平成30年度補正,52,33,44.6,19,43.2,21～50人,1千万円超～5千万円,500万円超～1000万円以下
100442000107,平成29年度補正,49,34,70.8,15,48.4,6～20人,1千万円以下,500万円超～1000万円以下
100442000107,平成30年度補正,52,33,44.6,19,43.2,21～50人,1千万円超～5千万円,500万円超～1000万円以下
100442000107,平成29年度補正,49,34,70.8,15,48.4,6～20人,1千万円以下,500万円超～1000万円以下
100442000107,平成30年度補正,52,33,44.6,19,43.2,21～50人,1千万円超～5千万円,500万円超～1000万円以下
100442000107,平成29年度補正,49,34,70.8,15,48.4,6～20人,1千万円以下,500万円超～1000万円以下
100442000107,平成30年度補正,52,33,44.6,19,43.2,21～50人,1千万円超～5千万円,500万円超～1000万円以下
100442000107,平成29年度補正,49,34,70.8,15,48.4,6～20人,1千万円以下,500万円超～1000万円以下
100442000107,平成30年度補正,52,33,44.6,19,43.2,21～50人,1千万円超～5千万円,500万円超～1000万円以下
100442000107,平成29年度補正,49,34,70.8,15,48.4,6～20人,1千万円以下,500万円超～1000万円以下
100442000107,平成30年度補正,52,33,44.6,19,43.2,21～50人,1千万円超～5千万円,500万円超～1000万円以下
100442000107,平成29年度補正,49,34,70.8,15,48.4,6～20人,1千万円以下,500万円超～1000万円以下
100442000107,平成30年度補正,52,33,44.6,19,43.2,21～50人,1千万円超～5千万円,500万円超～1000万円以下
100442000107,平成29年度補正,49,34,70.8,15,48.4,6～20人,1千万円以下,500万円超～1000万円以下
100442000107,平成30年度補正,52,33,44.6,19,43.2,21～50人,1千万円超～5千万円,500万円超～1000万円以下
100442000107,平成29年度補正,49,34,70.8,15,48.4,6～20人,1千万円以下,500万円超～1000万円以下
100442000107,平成30年度補正,52,33,44.6,19,43.2,21～50人,1千万円超～5千万円,500万円超～1000万円以下
100442000107,平成29年度補正,49,34,70.8,15,48.4,6～20人,1千万円以下,500万円超～1000万円以下
100442000107,平成30年度補正,52,33,44.6,19,43.2,21～50人,1千万円超～5千万円,500万円超～1000万円以下
100442000107,平成29年度補正,49,34,70.8,15,48.4,6～20人,1千万円以下,500万円超～1000万円以下
100442000107,平成30年度補正,52,33,44.6,19,43.2,21～50人,1千万円超～5千万円,500万円超～1000万円以下
100442000107,平成29年度補正,49,34,70.8,15,48.4,6～20人,1千万円以下,500万円超～1000万円以下
100442000107,平成30年度補正,52,33,44.6,19,43.2,21～50人,1千万円超～5千万円,500万円超～1000万円以下
100442000107,平成29年度補正,49,34,70.8,15,48.4,6～20人,1千万円以下,500万円超～1000万円以下
100442000107,平成30年度補正,52,33,44.6,19,43.2,21～50人,1千万円超～5千万円,500万円超～1000万円以下
100442000107,平成29年度補正,49,34,70.8,15,48.4,6～20人,1千万円以下,500万円超～1000万円以下
100442000107,平成30年度補正,52,33,44.6,19,43.2,21～50人,1千万円超～5千万円,500万円超～1000万円以下
100442000107,平成29年度補正,49,34,70.8,15,48.4,6～20人,1千万円以下,500万円超～1000万円以下
100442000107,平成30年度補正,52,33,44.6,19,43.2,21～50人,1千万円超～5千万円,500万円超～1000万円以下
100442000107,平成29年度補正,49,34,70.8,15,48.4,6～20人,1千万円以下,500万円超～1000万円以下
100442000107,平成30年度補正,52,33,44.6,19,43.2,21～50人,1千万円超～5千万円,500万円超～1000万円以下
100442000107,平成29年度補正,49,34,70.8,15,48.4,6～20人,1千万円以下,500万円超～1000万円以下
100442000107,平成30年度補正,52,33,44.6,19,43.2,21～50人,1千万円超～5千万円,500万円超～1000万円以下
100442000107,平成29年度補正,49,34,70.8,15,48.4,6～20人,1千万円以下,500万円超～1000万円以下
100442000107,平成30年度補正,52,33,44.6,19,43.2,21～50人,1千万円超～5千万円,500万円超～1000万円以下
100442000107,平成29年度補正,49,34,70.8,15,48.4,6～20人,1千万円以下,500万円超～1000万円以下
100442000107,平成30年度補正,52,33,44.6,19,43.2,21～50人,1千万円超～5千万円,500万円超～1000万円以下
100442000107,平成29年度補正,49,34,70.8,15,48.4,6～20人,1千万円以下,500万円超～1000万円以下
100442000107,平成30年度補正,52,33,44.6,19,43.2,21～50人,1千万円超～5千万円,500万円超～1000万円以下
100442000107,平成29年度補正,49,34,70.8,15,48.4,6～20人,1千万円以下,500万円超～1000万円以下
100442000107,平成30年度補正,52,33,44.6,19,43.2,21～50人,1千万円超～5千万円,500万円超～1000万円以下
101242000409,平成29年度補正,0,0,0,0,0,-,-,-
101242000409,平成30年度補正,0,0,0,0,0,-,-,-
101242000409,平成29年度補正,0,0,0,0,0,-,-,-
101242000409,平成30年度補正,0,0,0,0,0,-,-,-
100742001113,平成29年度補正,9,9,75,0,0,21～50人,1千万円以下,500万円超～1000万円以下
100742001113,平成30年度補正,3,3,50,0,0,21～50人,1千万円以下,500万円超～1000万円以下
105512000310,平成30年度補正,0,0,0,0,0,-,-,-
100442000608,平成29年度補正,11,6,66.7,5,83.3,21～50人,1千万円超～5千万円,500万円超～1000万円以下
100442000608,平成30年度補正,7,3,37.5,4,57.1,6～20人,1千万円以下,500万円超～1000万円以下
101442000105,平成29年度補正,0,0,0,0,0,-,-,-
101442000105,平成30年度補正,0,0,0,0,0,-,-,-
105442000301,平成30年度補正,0,0,0,0,0,-,-,-
104642000101,平成29年度補正,0,0,0,0,0,-,-,-
104642000101,平成30年度補正,0,0,0,0,0,-,-,-
100642000301,平成29年度補正,0,0,0,0,0,-,-,-
100642000301,平成30年度補正,0,0,0,0,0,-,-,-
104642000201,平成29年度補正,0,0,0,0,0,-,-,-
104642000201,平成30年度補正,0,0,0,0,0,-,-,-
100542000601,平成29年度補正,0,0,0,0,0,-,-,-
100542000601,平成30年度補正,0,0,0,0,0,-,-,-
105542000208,平成30年度補正,1,1,100,0,0,6～20人,1千万円超～5千万円,500万円以下
100142000801,平成29年度補正,0,0,0,0,0,-,-,-
100142000801,平成30年度補正,0,0,0,0,0,-,-,-
